name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;588;0;305;3139;1156;3139;1109;0
header;272;150;272;183;1906;183;1906;150
A;825;458;825;469;832;469;832;458
B;959;536;959;555;973;555;973;536
A;969;822;969;834;976;834;976;822
A;753;912;753;924;760;924;760;912
A;634;1049;634;1061;642;1061;642;1049
A;1020;1183;1020;1194;1027;1194;1027;1183
B;1053;1903;1053;1922;1067;1922;1067;1903
A;406;2167;406;2167;406;2167;406;2167
A;1058;2415;1058;2427;1065;2427;1065;2415
B;728;2450;728;2468;742;2468;742;2450
A;426;3028;426;3030;430;3030;430;3028
