name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;716;0;291;3125;1041;3125;1064;0
header;221;157;221;192;1852;192;1852;157
B;998;557;998;570;1005;570;1005;557
B;708;912;708;932;723;932;723;912
A;783;1017;783;1028;790;1028;790;1017
A;638;1335;638;1347;645;1347;645;1335
B;744;1701;744;1713;751;1713;751;1701
A;534;2022;534;2034;541;2034;541;2022
B;861;2523;861;2536;869;2536;869;2523
A;540;2570;540;2582;547;2582;547;2570
D;903;2639;903;2666;938;2666;938;2639
A;773;2903;773;2906;775;2906;775;2903
